batter_name,batter_id,abs,seasons,batting_avg,home_runs,xwoba,hard_hit_pct,whiff_pct,avg_exit_velo
Xander Bogaerts,593428,5,2023,0.2,0,0.352,0.0,0.2,81.2
Jake Cronenworth,630105,3,2023,0.333,0,0.311,1.0,0.2,98.6
Jackson Merrill,701538,3,2026,0.333,0,0.292,0.333,0.0,94.8
Manny Machado,592518,5,2023–2026,0.2,0,0.263,0.25,0.6,94.2
Ty France,664034,15,2021–2024,0.2,0,0.232,0.286,0.065,88.1
Gavin Sheets,657757,30,2021–2026,0.133,2,0.215,0.391,0.19,89.6
Fernando Tatis Jr.,665487,8,2023–2026,0.5,0,0.18,0.429,0.0,95.6
Austin Hays,669720,5,2023–2024,0.2,0,0.173,0.667,0.429,93.4
Luis Rengifo,650859,4,2023–2026,0.25,0,0.045,0.333,0.0,88.6
Luis Campusano,669134,2,2023–2025,0.0,0,,,0.75,
